BILL,REPRESENTATIVE,PARTY,VOTE,DATE,BILL_NAME,COMMITTEE,STATE
3755,"Frankel, Lois",Democratic,YEA,2021-09-24,Women’s Health Protection Act,Energy and Commerce,FL
3755,"Franklin, C. Scott",Republican,NAY,2021-09-24,Women’s Health Protection Act,Energy and Commerce,FL
3755,Fulcher,Republican,NAY,2021-09-24,Women’s Health Protection Act,Energy and Commerce,ID
3755,Gaetz,Republican,NAY,2021-09-24,Women’s Health Protection Act,Energy and Commerce,FL
3755,Gallagher,Republican,NAY,2021-09-24,Women’s Health Protection Act,Energy and Commerce,WI
3755,Gallego,Democratic,YEA,2021-09-24,Women’s Health Protection Act,Energy and Commerce,AZ
3755,Garamendi,Democratic,YEA,2021-09-24,Women’s Health Protection Act,Energy and Commerce,CA
3755,Garbarino,Republican,NAY,2021-09-24,Women’s Health Protection Act,Energy and Commerce,NY
3755,Garcia (CA),Republican,NAY,2021-09-24,Women’s Health Protection Act,Energy and Commerce,CA
3755,Garcia (TX),Democratic,YEA,2021-09-24,Women’s Health Protection Act,Energy and Commerce,TX
3755,García (IL),Democratic,YEA,2021-09-24,Women’s Health Protection Act,Energy and Commerce,IL
3755,Gibbs,Republican,NAY,2021-09-24,Women’s Health Protection Act,Energy and Commerce,OH
3755,Gimenez,Republican,NAY,2021-09-24,Women’s Health Protection Act,Energy and Commerce,FL
3755,Gohmert,Republican,NAY,2021-09-24,Women’s Health Protection Act,Energy and Commerce,TX
3755,Golden,Democratic,YEA,2021-09-24,Women’s Health Protection Act,Energy and Commerce,ME
3755,Gomez,Democratic,YEA,2021-09-24,Women’s Health Protection Act,Energy and Commerce,CA
3755,"Gonzales, Tony",Republican,NAY,2021-09-24,Women’s Health Protection Act,Energy and Commerce,TX
3755,Gonzalez (OH),Republican,NAY,2021-09-24,Women’s Health Protection Act,Energy and Commerce,OH
3755,"Gonzalez, Vicente",Democratic,YEA,2021-09-24,Women’s Health Protection Act,Energy and Commerce,TX
3755,Good (VA),Republican,NAY,2021-09-24,Women’s Health Protection Act,Energy and Commerce,VA
3755,Gooden (TX),Republican,NAY,2021-09-24,Women’s Health Protection Act,Energy and Commerce,TX
3755,Gosar,Republican,NAY,2021-09-24,Women’s Health Protection Act,Energy and Commerce,AZ
3755,Gottheimer,Democratic,YEA,2021-09-24,Women’s Health Protection Act,Energy and Commerce,NJ
3755,Granger,Republican,NAY,2021-09-24,Women’s Health Protection Act,Energy and Commerce,TX
3755,Graves (LA),Republican,NAY,2021-09-24,Women’s Health Protection Act,Energy and Commerce,LA
3755,Graves (MO),Republican,NAY,2021-09-24,Women’s Health Protection Act,Energy and Commerce,MO
3755,Green (TN),Republican,NAY,2021-09-24,Women’s Health Protection Act,Energy and Commerce,TN
3755,"Green, Al (TX)",Democratic,YEA,2021-09-24,Women’s Health Protection Act,Energy and Commerce,TX
3755,Greene (GA),Republican,NAY,2021-09-24,Women’s Health Protection Act,Energy and Commerce,GA
3755,Griffith,Republican,NAY,2021-09-24,Women’s Health Protection Act,Energy and Commerce,VA
3755,Grijalva,Democratic,YEA,2021-09-24,Women’s Health Protection Act,Energy and Commerce,AZ
3755,Grothman,Republican,NAY,2021-09-24,Women’s Health Protection Act,Energy and Commerce,WI
3755,Guest,Republican,NAY,2021-09-24,Women’s Health Protection Act,Energy and Commerce,MS
3755,Guthrie,Republican,NAY,2021-09-24,Women’s Health Protection Act,Energy and Commerce,KY
3755,Hagedorn,Republican,NAY,2021-09-24,Women’s Health Protection Act,Energy and Commerce,MN
3755,Harder (CA),Democratic,YEA,2021-09-24,Women’s Health Protection Act,Energy and Commerce,CA
3755,Harris,Republican,NAY,2021-09-24,Women’s Health Protection Act,Energy and Commerce,MD
3755,Harshbarger,Republican,NAY,2021-09-24,Women’s Health Protection Act,Energy and Commerce,TN
3755,Hartzler,Republican,NAY,2021-09-24,Women’s Health Protection Act,Energy and Commerce,MO
3755,Hayes,Democratic,YEA,2021-09-24,Women’s Health Protection Act,Energy and Commerce,CT
3755,Hern,Republican,NAY,2021-09-24,Women’s Health Protection Act,Energy and Commerce,OK
3755,Herrell,Republican,NAY,2021-09-24,Women’s Health Protection Act,Energy and Commerce,NM
3755,Herrera Beutler,Republican,NAY,2021-09-24,Women’s Health Protection Act,Energy and Commerce,WA
3755,Hice (GA),Republican,NAY,2021-09-24,Women’s Health Protection Act,Energy and Commerce,GA
3755,Higgins (LA),Republican,NAY,2021-09-24,Women’s Health Protection Act,Energy and Commerce,LA
3755,Higgins (NY),Democratic,YEA,2021-09-24,Women’s Health Protection Act,Energy and Commerce,NY
3755,Hill,Republican,NAY,2021-09-24,Women’s Health Protection Act,Energy and Commerce,AR
3755,Himes,Democratic,YEA,2021-09-24,Women’s Health Protection Act,Energy and Commerce,CT
3755,Hinson,Republican,NAY,2021-09-24,Women’s Health Protection Act,Energy and Commerce,IA
3755,Hollingsworth,Republican,NAY,2021-09-24,Women’s Health Protection Act,Energy and Commerce,IN
3755,Horsford,Democratic,YEA,2021-09-24,Women’s Health Protection Act,Energy and Commerce,NV
3755,Houlahan,Democratic,YEA,2021-09-24,Women’s Health Protection Act,Energy and Commerce,PA
3755,Hoyer,Democratic,YEA,2021-09-24,Women’s Health Protection Act,Energy and Commerce,MD
3755,Hudson,Republican,NAY,2021-09-24,Women’s Health Protection Act,Energy and Commerce,NC
3755,Huffman,Democratic,YEA,2021-09-24,Women’s Health Protection Act,Energy and Commerce,CA
3755,Huizenga,Republican,NAY,2021-09-24,Women’s Health Protection Act,Energy and Commerce,MI
3755,Issa,Republican,NAY,2021-09-24,Women’s Health Protection Act,Energy and Commerce,CA
3755,Jackson,Republican,NAY,2021-09-24,Women’s Health Protection Act,Energy and Commerce,TX
3755,Jackson Lee,Democratic,YEA,2021-09-24,Women’s Health Protection Act,Energy and Commerce,TX
3755,Jacobs (CA),Democratic,YEA,2021-09-24,Women’s Health Protection Act,Energy and Commerce,CA
3755,Jacobs (NY),Republican,NAY,2021-09-24,Women’s Health Protection Act,Energy and Commerce,NY
3755,Jayapal,Democratic,YEA,2021-09-24,Women’s Health Protection Act,Energy and Commerce,WA
3755,Jeffries,Democratic,YEA,2021-09-24,Women’s Health Protection Act,Energy and Commerce,NY
3755,Johnson (GA),Democratic,YEA,2021-09-24,Women’s Health Protection Act,Energy and Commerce,GA
3755,Johnson (LA),Republican,NAY,2021-09-24,Women’s Health Protection Act,Energy and Commerce,LA
3755,Johnson (OH),Republican,NAY,2021-09-24,Women’s Health Protection Act,Energy and Commerce,OH
3755,Johnson (SD),Republican,NAY,2021-09-24,Women’s Health Protection Act,Energy and Commerce,SD
3755,Johnson (TX),Democratic,YEA,2021-09-24,Women’s Health Protection Act,Energy and Commerce,TX
3755,Jones,Democratic,YEA,2021-09-24,Women’s Health Protection Act,Energy and Commerce,NY
3755,Jordan,Republican,NAY,2021-09-24,Women’s Health Protection Act,Energy and Commerce,OH
3755,Joyce (OH),Republican,NAY,2021-09-24,Women’s Health Protection Act,Energy and Commerce,OH
3755,Joyce (PA),Republican,NAY,2021-09-24,Women’s Health Protection Act,Energy and Commerce,PA
3755,Kahele,Democratic,YEA,2021-09-24,Women’s Health Protection Act,Energy and Commerce,HI
3755,Kaptur,Democratic,YEA,2021-09-24,Women’s Health Protection Act,Energy and Commerce,OH
3755,Katko,Republican,NAY,2021-09-24,Women’s Health Protection Act,Energy and Commerce,NY
3755,Keating,Democratic,YEA,2021-09-24,Women’s Health Protection Act,Energy and Commerce,MA
3755,Keller,Republican,NAY,2021-09-24,Women’s Health Protection Act,Energy and Commerce,PA
3755,Kelly (IL),Democratic,YEA,2021-09-24,Women’s Health Protection Act,Energy and Commerce,IL
3755,Kelly (MS),Republican,NAY,2021-09-24,Women’s Health Protection Act,Energy and Commerce,MS
3755,Kelly (PA),Republican,NAY,2021-09-24,Women’s Health Protection Act,Energy and Commerce,PA
3755,Khanna,Democratic,YEA,2021-09-24,Women’s Health Protection Act,Energy and Commerce,CA
3755,Kildee,Democratic,YEA,2021-09-24,Women’s Health Protection Act,Energy and Commerce,MI
3755,Kilmer,Democratic,YEA,2021-09-24,Women’s Health Protection Act,Energy and Commerce,WA
3755,Kim (CA),Republican,NAY,2021-09-24,Women’s Health Protection Act,Energy and Commerce,CA
3755,Kim (NJ),Democratic,YEA,2021-09-24,Women’s Health Protection Act,Energy and Commerce,NJ
3755,Kind,Democratic,YEA,2021-09-24,Women’s Health Protection Act,Energy and Commerce,WI
3755,Kinzinger,Republican,NAY,2021-09-24,Women’s Health Protection Act,Energy and Commerce,IL
3755,Kirkpatrick,Democratic,YEA,2021-09-24,Women’s Health Protection Act,Energy and Commerce,AZ
3755,Krishnamoorthi,Democratic,YEA,2021-09-24,Women’s Health Protection Act,Energy and Commerce,IL
3755,Kuster,Democratic,YEA,2021-09-24,Women’s Health Protection Act,Energy and Commerce,NH
3755,Kustoff,Republican,NAY,2021-09-24,Women’s Health Protection Act,Energy and Commerce,TN
3755,LaHood,Republican,NAY,2021-09-24,Women’s Health Protection Act,Energy and Commerce,IL
3755,LaMalfa,Republican,NAY,2021-09-24,Women’s Health Protection Act,Energy and Commerce,CA
3755,LaTurner,Republican,NAY,2021-09-24,Women’s Health Protection Act,Energy and Commerce,KS
3755,Lamb,Democratic,YEA,2021-09-24,Women’s Health Protection Act,Energy and Commerce,PA
3755,Lamborn,Republican,NAY,2021-09-24,Women’s Health Protection Act,Energy and Commerce,CO
3755,Langevin,Democratic,YEA,2021-09-24,Women’s Health Protection Act,Energy and Commerce,RI
3755,Larsen (WA),Democratic,YEA,2021-09-24,Women’s Health Protection Act,Energy and Commerce,WA
3755,Larson (CT),Democratic,YEA,2021-09-24,Women’s Health Protection Act,Energy and Commerce,CT
3755,Latta,Republican,NAY,2021-09-24,Women’s Health Protection Act,Energy and Commerce,OH
3755,Lawrence,Democratic,YEA,2021-09-24,Women’s Health Protection Act,Energy and Commerce,MI
3755,Lawson (FL),Democratic,NOT VOTING,2021-09-24,Women’s Health Protection Act,Energy and Commerce,FL
3755,Lee (CA),Democratic,YEA,2021-09-24,Women’s Health Protection Act,Energy and Commerce,CA
3755,Lee (NV),Democratic,YEA,2021-09-24,Women’s Health Protection Act,Energy and Commerce,NV
3755,Leger Fernandez,Democratic,YEA,2021-09-24,Women’s Health Protection Act,Energy and Commerce,NM
3755,Lesko,Republican,NOT VOTING,2021-09-24,Women’s Health Protection Act,Energy and Commerce,AZ
3755,Letlow,Republican,NAY,2021-09-24,Women’s Health Protection Act,Energy and Commerce,LA
3755,Levin (CA),Democratic,YEA,2021-09-24,Women’s Health Protection Act,Energy and Commerce,CA
3755,Levin (MI),Democratic,YEA,2021-09-24,Women’s Health Protection Act,Energy and Commerce,MI
3755,Lieu,Democratic,YEA,2021-09-24,Women’s Health Protection Act,Energy and Commerce,CA
3755,Lofgren,Democratic,YEA,2021-09-24,Women’s Health Protection Act,Energy and Commerce,CA
3755,Long,Republican,NAY,2021-09-24,Women’s Health Protection Act,Energy and Commerce,MO
3755,Loudermilk,Republican,NAY,2021-09-24,Women’s Health Protection Act,Energy and Commerce,GA
3755,Lowenthal,Democratic,YEA,2021-09-24,Women’s Health Protection Act,Energy and Commerce,CA
3755,Lucas,Republican,NAY,2021-09-24,Women’s Health Protection Act,Energy and Commerce,OK
3755,Luetkemeyer,Republican,NAY,2021-09-24,Women’s Health Protection Act,Energy and Commerce,MO
3755,Luria,Democratic,YEA,2021-09-24,Women’s Health Protection Act,Energy and Commerce,VA
3755,Lynch,Democratic,YEA,2021-09-24,Women’s Health Protection Act,Energy and Commerce,MA
3755,Mace,Republican,NAY,2021-09-24,Women’s Health Protection Act,Energy and Commerce,SC
3755,Malinowski,Democratic,YEA,2021-09-24,Women’s Health Protection Act,Energy and Commerce,NJ
3755,Malliotakis,Republican,NAY,2021-09-24,Women’s Health Protection Act,Energy and Commerce,NY
3755,"Maloney, Carolyn B.",Democratic,YEA,2021-09-24,Women’s Health Protection Act,Energy and Commerce,NY
3755,"Maloney, Sean",Democratic,YEA,2021-09-24,Women’s Health Protection Act,Energy and Commerce,NY
3755,Mann,Republican,NAY,2021-09-24,Women’s Health Protection Act,Energy and Commerce,KS
3755,Manning,Democratic,YEA,2021-09-24,Women’s Health Protection Act,Energy and Commerce,NC
3755,Massie,Republican,NAY,2021-09-24,Women’s Health Protection Act,Energy and Commerce,KY
3755,Mast,Republican,NAY,2021-09-24,Women’s Health Protection Act,Energy and Commerce,FL
3755,Matsui,Democratic,YEA,2021-09-24,Women’s Health Protection Act,Energy and Commerce,CA
3755,McBath,Democratic,YEA,2021-09-24,Women’s Health Protection Act,Energy and Commerce,GA
3755,McCarthy,Republican,NAY,2021-09-24,Women’s Health Protection Act,Energy and Commerce,CA
3755,McCaul,Republican,NAY,2021-09-24,Women’s Health Protection Act,Energy and Commerce,TX
3755,McClain,Republican,NAY,2021-09-24,Women’s Health Protection Act,Energy and Commerce,MI
3755,McClintock,Republican,NAY,2021-09-24,Women’s Health Protection Act,Energy and Commerce,CA
3755,McCollum,Democratic,YEA,2021-09-24,Women’s Health Protection Act,Energy and Commerce,MN
3755,McEachin,Democratic,YEA,2021-09-24,Women’s Health Protection Act,Energy and Commerce,VA
3755,McGovern,Democratic,YEA,2021-09-24,Women’s Health Protection Act,Energy and Commerce,MA
3755,McHenry,Republican,NAY,2021-09-24,Women’s Health Protection Act,Energy and Commerce,NC
3755,McKinley,Republican,NAY,2021-09-24,Women’s Health Protection Act,Energy and Commerce,WV
3755,McNerney,Democratic,YEA,2021-09-24,Women’s Health Protection Act,Energy and Commerce,CA
3755,Meeks,Democratic,YEA,2021-09-24,Women’s Health Protection Act,Energy and Commerce,NY
3755,Meijer,Republican,NAY,2021-09-24,Women’s Health Protection Act,Energy and Commerce,MI
3755,Meng,Democratic,YEA,2021-09-24,Women’s Health Protection Act,Energy and Commerce,NY
3755,Meuser,Republican,NAY,2021-09-24,Women’s Health Protection Act,Energy and Commerce,PA
3755,Mfume,Democratic,YEA,2021-09-24,Women’s Health Protection Act,Energy and Commerce,MD
3755,Miller (IL),Republican,NAY,2021-09-24,Women’s Health Protection Act,Energy and Commerce,IL
3755,Miller (WV),Republican,NAY,2021-09-24,Women’s Health Protection Act,Energy and Commerce,WV
3755,Miller-Meeks,Republican,NAY,2021-09-24,Women’s Health Protection Act,Energy and Commerce,IA
3755,Moolenaar,Republican,NAY,2021-09-24,Women’s Health Protection Act,Energy and Commerce,MI
3755,Mooney,Republican,NAY,2021-09-24,Women’s Health Protection Act,Energy and Commerce,WV
3755,Moore (AL),Republican,NAY,2021-09-24,Women’s Health Protection Act,Energy and Commerce,AL
3755,Moore (UT),Republican,NAY,2021-09-24,Women’s Health Protection Act,Energy and Commerce,UT
3755,Moore (WI),Democratic,YEA,2021-09-24,Women’s Health Protection Act,Energy and Commerce,WI
3755,Morelle,Democratic,YEA,2021-09-24,Women’s Health Protection Act,Energy and Commerce,NY
3755,Moulton,Democratic,YEA,2021-09-24,Women’s Health Protection Act,Energy and Commerce,MA
3755,Mrvan,Democratic,YEA,2021-09-24,Women’s Health Protection Act,Energy and Commerce,IN
3755,Mullin,Republican,NAY,2021-09-24,Women’s Health Protection Act,Energy and Commerce,OK
3755,Murphy (FL),Democratic,YEA,2021-09-24,Women’s Health Protection Act,Energy and Commerce,FL
3755,Murphy (NC),Republican,NAY,2021-09-24,Women’s Health Protection Act,Energy and Commerce,NC
3755,Nadler,Democratic,YEA,2021-09-24,Women’s Health Protection Act,Energy and Commerce,NY
3755,Napolitano,Democratic,YEA,2021-09-24,Women’s Health Protection Act,Energy and Commerce,CA
3755,Neal,Democratic,YEA,2021-09-24,Women’s Health Protection Act,Energy and Commerce,MA
3755,Neguse,Democratic,YEA,2021-09-24,Women’s Health Protection Act,Energy and Commerce,CO
3755,Nehls,Republican,NAY,2021-09-24,Women’s Health Protection Act,Energy and Commerce,TX
3755,Newhouse,Republican,NAY,2021-09-24,Women’s Health Protection Act,Energy and Commerce,WA
3755,Newman,Democratic,YEA,2021-09-24,Women’s Health Protection Act,Energy and Commerce,IL
3755,Norcross,Democratic,YEA,2021-09-24,Women’s Health Protection Act,Energy and Commerce,NJ
3755,Norman,Republican,NAY,2021-09-24,Women’s Health Protection Act,Energy and Commerce,SC
3755,Nunes,Republican,NAY,2021-09-24,Women’s Health Protection Act,Energy and Commerce,CA
3755,O'Halleran,Democratic,YEA,2021-09-24,Women’s Health Protection Act,Energy and Commerce,AZ
3755,Obernolte,Republican,NAY,2021-09-24,Women’s Health Protection Act,Energy and Commerce,CA
3755,Ocasio-Cortez,Democratic,YEA,2021-09-24,Women’s Health Protection Act,Energy and Commerce,NY
3755,Omar,Democratic,YEA,2021-09-24,Women’s Health Protection Act,Energy and Commerce,MN
3755,Owens,Republican,NAY,2021-09-24,Women’s Health Protection Act,Energy and Commerce,UT
3755,Palazzo,Republican,NAY,2021-09-24,Women’s Health Protection Act,Energy and Commerce,MS
3755,Pallone,Democratic,YEA,2021-09-24,Women’s Health Protection Act,Energy and Commerce,NJ
3755,Palmer,Republican,NAY,2021-09-24,Women’s Health Protection Act,Energy and Commerce,AL
3755,Panetta,Democratic,YEA,2021-09-24,Women’s Health Protection Act,Energy and Commerce,CA
3755,Pappas,Democratic,YEA,2021-09-24,Women’s Health Protection Act,Energy and Commerce,NH
