,number,title,classification,timestamp,latitude,longitude,month,year,state
2074,7552,Report 7552: Man has early morning encounter with unidentified creature,Class B,2003-12-12 12:00:00,32.53333,-98.05,12,2003,Texas
2075,7546,Report 7546: Driver and child see a bigfoot on side of the road.,Class A,2003-12-12 12:00:00,32.35306,-94.90528,12,2003,Texas
2076,8792,Report 8792: Four nocturnal hikers get pelted with snow near Anchorage,Class B,2003-12-12 12:00:00,61.09085,-149.7667,12,2003,Alaska
2077,7548,"Report 7548: In Woodville, woman sees bigfoot in back yard.",Class A,2003-12-12 12:00:00,30.775,-94.41528,12,2003,Texas
2078,55376,Report 55376: Two fishermen have close-up sighting while driving home at night from Norfork Lake,Class A,2003-12-15 12:00:00,36.37399,-92.27071,12,2003,Arkansas
2079,638,Report 638: Series of encounters with bigfoot in close proximity to Sulphur River,Class B,2003-12-15 12:00:00,33.24722,-95.77,12,2003,Texas
2080,7567,Report 7567: Family experiences activity near Ector.,Class B,2003-12-15 12:00:00,33.59,-96.27306,12,2003,Texas
2081,7568,Report 7568: US Air Force retiree encounters bigfoot in Sulphur River bottoms near Cooper Lake,Class A,2003-12-16 12:00:00,33.26222,-95.82056,12,2003,Texas
2082,10980,Report 10980: Man has late night sighting near Twain Harte,Class A,2003-12-24 12:00:00,38.0312,-120.2434,12,2003,California
2083,7632,Report 7632: Bigfoots observed demonstrating intimidation behavior near Lake Tawakoni,Class A,2003-12-24 12:00:00,32.94722,-96.10222,12,2003,Texas
2084,7649,"Report 7649: Truck driver has early morning encounter near Gary, Texas",Class A,2003-12-28 12:00:00,32.04361,-94.37444,12,2003,Texas
2085,7664,Report 7664: Road cross encounter on Hwy 50 in Sulphur River bottoms,Class A,2003-12-29 12:00:00,33.19944,-96.00306,12,2003,Texas
2086,7671,"Report 7671: Nurse has roadside encounter with ""very large, dark figure.""",Class B,2003-12-30 12:00:00,32.28944,-94.86833,12,2003,Texas
2087,7669,Report 7669: Arrowhead hunter has distant encounter in Sulphur River bottoms.,Class B,2003-12-30 12:00:00,33.34139,-95.24917,12,2003,Texas
2088,7670,Report 7670: Duck hunter has encounter on Lake Cherokee.,Class A,2003-12-30 12:00:00,32.33528,-94.7375,12,2003,Texas
2089,7679,Report 7679: Two people have encounter at Lake Texoma,Class A,2003-12-31 12:00:00,33.69,-96.84806,12,2003,Texas
2090,7727,Report 7727: Mother and daughter find footprints in snow near Judy Gap,Class B,2004-01-01 12:00:00,38.6934,-79.5653,1,2004,West Virginia
2091,7804,Report 7804: Family has two late night sightings near Nevada City,Class A,2004-01-04 12:00:00,39.26361,-121.0161,1,2004,California
2092,10591,Report 10591: Predator caller has night time encounter in Sam Houston National Forest,Class A,2004-01-08 12:00:00,30.63333,-95.3,1,2004,Texas
2093,7604,Report 7604: Possible bigfoot activity near Walker County line.,Class B,2004-01-09 12:00:00,30.95972,-95.58334,1,2004,Texas
2094,7652,Report 7652: Encounter near Sulphur River not far from Sulphur Springs,Class B,2004-01-09 12:00:00,33.33,-95.54278,1,2004,Texas
2095,15419,"Report 15419: Photographer is ""escorted"" out of the woods between Osoyoos & Greenwood",Class B,2004-01-12 12:00:00,43.27355,-119.5089,1,2004,Oregon
2096,7758,"Report 7758: Road encounter with bigfoot near Direct, Texas",Class A,2004-01-13 12:00:00,33.82083,-95.83639,1,2004,Texas
2097,27948,Report 27948: Motorist has nighttime sighting on a mountain road north of Flippin,Class A,2004-01-14 12:00:00,36.29871,-92.63179,1,2004,Arkansas
2098,16661,Report 16661: Possible tracks found by snowshoers near Steamboat Springs,Class B,2004-01-15 12:00:00,40.4805,-106.7682,1,2004,Colorado
2099,10279,Report 10279: Family hears unusual calls,Class B,2004-01-16 12:00:00,39.25,-123.15,1,2004,California
2100,7904,Report 7904: Woman observes small bipedal creature cross 441 near Ft. Drum,Class A,2004-01-18 12:00:00,27.3973,-80.8044,1,2004,Florida
2101,6170,Report 6170: Boy Scouts watch creature eating leaves along Dearborn River,Class A,2004-01-18 12:00:00,47.12806,-111.9094,1,2004,Montana
2102,7835,Report 7835: Unseen animal intimidates fishermen on Colorado River near Lake Spence.,Class B,2004-01-22 12:00:00,31.84167,-100.5167,1,2004,Texas
2103,19936,Report 19936: Possible footprints found in snow outside Marquette,Class B,2004-01-22 12:00:00,46.52545,-87.5034,1,2004,Michigan
2104,7907,"Report 7907: Family has encounters on private, hunting land in Red River - Sulphur River corridor.",Class A,2004-01-30 12:00:00,33.61666,-95.90694,1,2004,Texas
2105,1213,Report 1213: Encounter on Toledo Bend,Class B,2004-02-03 12:00:00,31.56,-93.87194,2,2004,Texas
2106,7963,Report 7963: Sasquatch walks past window of house at night,Class A,2004-02-09 12:00:00,55.2035,-132.8202,2,2004,Alaska
2107,13038,"Report 13038: Snowmobiler has encounter in deep snow near Potter, AK",Class A,2004-02-15 12:00:00,61.0595,-149.7853,2,2004,Alaska
2108,7627,Report 7627: Man recalls childhood encounter near Hudson,Class B,2004-02-15 12:00:00,28.41655,-82.1426,2,2004,Florida
2109,6708,Report 6708: Man has brief encounter near lake,Class A,2004-02-17 12:00:00,28.5716,-82.52655,2,2004,Florida
2110,6992,Report 6992: Large bipedal creature passes child's window near Ft.Myers,Class B,2004-02-17 12:00:00,26.6685,-81.8768,2,2004,Florida
2111,8039,"Report 8039: Deer hunter encounters tall, upright, hairy creature near Wright Patman Lake",Class A,2004-02-19 12:00:00,33.28333,-94.35722,2,2004,Texas
2112,8038,"Report 8038: Near Lake Texoma and Hagerman Wildlife Refuge, ongoing activity near family home.",Class A,2004-02-19 12:00:00,33.71472,-96.78917,2,2004,Texas
2113,7971,Report 7971: Coon hunter and dogs experience close encounter in Sulphur River bottoms between Doddridge and Fouke.,Class A,2004-02-19 12:00:00,33.18639,-93.9475,2,2004,Arkansas
2114,2856,Report 2856: Construction worker has startling encounter outside hunting cottage,Class A,2004-02-21 12:00:00,26.01535,-81.0651,2,2004,Florida
2115,8067,Report 8067: Deer hunter encounters bigfoot at Caddo Lake near Karnack,Class A,2004-02-22 12:00:00,32.8,-94.16666,2,2004,Texas
2116,8165,Report 8165: Rash of sighting reports from multiple witnesses,Class A,2004-02-22 12:00:00,47.72964,-102.701,2,2004,North Dakota
2117,8130,Report 8130: Tribal government employee photographs line of tracks in snow,Class B,2004-02-26 12:00:00,47.63297,-102.7291,2,2004,North Dakota
2118,8108,Report 8108: Driver sees a bigfoot cross the road near Harleton,Class A,2004-02-27 12:00:00,32.62389,-94.52,2,2004,Texas
2119,8107,Report 8107: Ongoing encounters with a bigfoot on family property at Caddo Lake,Class A,2004-02-27 12:00:00,32.62194,-94.2,2,2004,Texas
2120,8116,"Report 8116: People see large, hairy animal near road",Class B,2004-02-28 12:00:00,32.65,-94.37361,2,2004,Texas
2121,8117,Report 8117: Deer hunter has encounter with bigfoot carrying deer hind quarter,Class A,2004-02-28 12:00:00,32.58333,-94.15,2,2004,Texas
2122,20231,Report 20231: Camper Awakens and Sees Two Creatures in the Laurel Snow Pocket Wilderness,Class B,2004-03-01 12:00:00,35.5467,-85.02585,3,2004,Tennessee
2123,8289,Report 8289: Tracks found and other encounters in area near Lake o' the Pines.,Class B,2004-03-01 12:00:00,32.9,-94.6,3,2004,Texas
2124,29690,Report 29690: Driver and passengers have late night sighting on mountain road in Bountiful Canyon,Class A,2004-03-04 12:00:00,40.91689,-111.8038,3,2004,Utah
2125,8999,Report 8999: Woman reports riverbank sighting,Class A,2004-03-14 12:00:00,47.62167,-115.3903,3,2004,Montana
2126,8316,Report 8316: Father and daughter have nighttime sighting,Class A,2004-03-18 12:00:00,29.98085,-81.80005,3,2004,Florida
2127,8446,Report 8446: Three motorists have early morning road sighting near Hardin/Allen county line,Class A,2004-03-25 12:00:00,40.6559,-83.9374,3,2004,Ohio
2128,8376,Report 8376: Hog hunter encounters unknown animal near Sabine River.,Class A,2004-03-25 12:00:00,32.69028,-95.61056,3,2004,Texas
2129,8381,Report 8381: Young man has midnight close encounter.,Class A,2004-03-26 12:00:00,35.42014,-97.21555,3,2004,Oklahoma
2130,8389,Report 8389: Young man sees strange animal running down road under streetlight.,Class A,2004-03-27 12:00:00,42.40611,-83.58,3,2004,Michigan
2131,8454,Report 8454: Multiple witness sighting on Hwy. 16 near the Emanuel/Candler county line,Class A,2004-04-01 12:00:00,32.38575,-82.24886,4,2004,Georgia
2132,8811,Report 8811: Footprints found near Honobia,Class B,2004-04-02 12:00:00,34.52436,-94.91928,4,2004,Oklahoma
2133,8420,Report 8420: Early morning motorist driving to work sees bipedal animal running through field,Class A,2004-04-03 12:00:00,34.53167,-92.40778,4,2004,Arkansas
2134,8450,Report 8450: Property owners hear loud vocalizations in early morning and have a possible sighting near Clearcreek Metro Park,Class B,2004-04-03 12:00:00,39.5246,-82.6353,4,2004,Ohio
2135,6178,Report 6178: Motorist crossing a bridge sees sasquatch digging in the dirt below,Class A,2004-04-04 12:00:00,36.18333,-94.44694,4,2004,Arkansas
2137,8547,Report 8547: Hog hunter watches bigfoot kill hog in Sabine River bottoms.,Class A,2004-04-11 12:00:00,32.05806,-94.2,4,2004,Texas
2138,14987,Report 14987: Family in a camper describes stalking outside town of Hatfield,Class B,2004-04-15 12:00:00,44.4723,-90.7167,4,2004,Wisconsin
2139,38143,"Report 38143: Couple driving at night see a tall, greyish white figure running near Murdock",Class B,2004-04-15 12:00:00,37.3901,-97.56253,4,2004,Kansas
2140,8843,Report 8843: Vocalizations heard and tracks found at Salt Fork State Park,Class B,2004-04-17 12:00:00,40.0799,-81.49697,4,2004,Ohio
2141,8517,Report 8517: Pedestrian has nighttime sighting along the Red River,Class A,2004-04-20 12:00:00,37.82708,-83.81139,4,2004,Kentucky
2142,2155,Report 2155: Woman describes creature she observed from window,Class A,2004-04-21 12:00:00,37.77591,-82.74628,4,2004,Kentucky
2143,8527,"Report 8527: Man has extraordinary, close encounter while fishing near Huntington",Class A,2004-04-23 12:00:00,35.09306,-94.356,4,2004,Arkansas
2144,2750,"Report 2750: Driving along a secluded road at night, couple's car almost strikes creature crossing road",Class A,2004-04-23 12:00:00,40.7446,-74.6215,4,2004,New Jersey
2145,8530,"Report 8530: Two men see unknown, bipedal animal run across road near Pedernales River.",Class A,2004-04-24 12:00:00,30.38667,-98.08611,4,2004,Texas
2146,8549,"Report 8549: Hunter is stalked by large, loud, unknown animal near Tehuacana Creek.",Class B,2004-04-28 12:00:00,31.87333,-96.2,4,2004,Texas
2147,8543,Report 8543: Turkey hunter has close encounter with bigfoot in Kiamichi Mountains,Class A,2004-04-30 12:00:00,34.689,-94.7325,4,2004,Oklahoma
2148,8785,Report 8785: Family has series of experiences north of Steubenville off of State Route 213,Class A,2004-05-01 12:00:00,40.42591,-80.6616,5,2004,Ohio
2149,8591,Report 8591: Oil well owner and rig hand have road crossing encounter.,Class A,2004-05-03 12:00:00,35.7575,-95.60667,5,2004,Oklahoma
2150,8441,Report 8441: Couple has early morning sighting on Highway 105 very near the Trinity River,Class A,2004-05-04 12:00:00,30.26667,-94.85,5,2004,Texas
2152,8633,Report 8633: Trucker has nighttime sighting on Denton Hill east of Coudersport,Class A,2004-05-09 12:00:00,41.7655,-77.8768,5,2004,Pennsylvania
2153,8171,Report 8171: Nighttime Sighting on County Road,Class A,2004-05-09 12:00:00,33.3674,-86.64066,5,2004,Alabama
2154,8650,"Report 8650: Brothers hear unusual, late-night vocalizations near Sly Park",Class B,2004-05-10 12:00:00,38.71806,-120.5619,5,2004,California
2155,9212,Report 9212: Rural residents disturbed by nighttime activity near Buffalo Creek,Class B,2004-05-12 12:00:00,36.2058,-78.968,5,2004,North Carolina
2156,8678,"Report 8678: Mother and sons have encounter with unidentified ""prowler.""",Class A,2004-05-14 12:00:00,34.92333,-95.26167,5,2004,Oklahoma
2157,38870,Report 38870: LEO recalls his daylight sighting as a youth with his horses NW of Atlanta,Class A,2004-05-15 12:00:00,34.03528,-84.83903,5,2004,Georgia
2158,8735,Report 8735: Hikers Find Multiple Tracks Near Covelo,Class B,2004-05-22 12:00:00,39.83,-123.115,5,2004,California
2159,6235,"Report 6235: Biology teacher's experiences around ""the 1893 Bridge.""",Class B,2004-05-24 12:00:00,33.81861,-96.96333,5,2004,Texas
2160,8670,Report 8670: Hiker hears roar north of Alpental Ski Resort at Snow Lake,Class B,2004-05-25 12:00:00,47.46312,-121.4454,5,2004,Washington
2161,7235,Report 7235: Recollection of an afternoon sighting on Green Mountain,Class A,2004-05-28 12:00:00,34.7325,-86.52105,5,2004,Alabama
2162,12388,Report 12388: Women sees tall animal pass by her bedroom window in morning daylight (8:00 AM).,Class A,2004-05-31 12:00:00,42.32921,-75.3811,5,2004,New York
2163,27028,Report 27028: A man is woken by a whoop near his home and a few months later sees an upright creature run past his barn,Class B,2004-06-01 12:00:00,46.02361,-92.88618,6,2004,Minnesota
2164,9018,Report 9018: Campers driven off mountain by unseen intruders,Class B,2004-06-01 12:00:00,37.38334,-107.4667,6,2004,Colorado
2165,10126,Report 10126: Possible night time sighting by a resident in the Carrizo neighborhood of Mescalero IR,Class B,2004-06-02 12:00:00,33.2516,-105.7197,6,2004,New Mexico
2166,8790,Report 8790: Man sees an upright creature jump across wooded trail,Class A,2004-06-03 12:00:00,30.26861,-94.79333,6,2004,Texas
2167,9547,Report 9547: Early morning vocalizations heard on three consecutive days,Class B,2004-06-04 12:00:00,45.93701,-123.5417,6,2004,Oregon
2168,26152,Report 26152: Backpackers hear whoops and tree push over SE of Round Valley in the Mt. San Jacinto Wilderness Area,Class B,2004-06-05 12:00:00,33.81678,-116.6329,6,2004,California
2169,11828,"Report 11828: Woman experiences rock throwing, vocalization during walk",Class B,2004-06-05 12:00:00,39.61958,-81.14833,6,2004,Ohio
2170,8197,Report 8197: Hartstene Island homeowners find footprints and hear strange vocalizations,Class B,2004-06-08 12:00:00,47.23194,-122.885,6,2004,Washington
2171,8983,Report 8983: Campers have morning sighting in Uwharrie National Forest,Class A,2004-06-12 12:00:00,35.4449,-80.0616,6,2004,North Carolina
2172,10284,Report 10284: Vocalizations heard and rocks thrown at fisherman and family on Blue River,Class B,2004-06-12 12:00:00,38.4191,-86.23506,6,2004,Indiana
2173,24024,Report 24024: High School friends camping at Rainbow Falls State Park hear vocalizations near Chehalis,Class B,2004-06-12 12:00:00,46.63153,-123.2349,6,2004,Washington
2174,23076,Report 23076: Road grader operator observes creature crossing logging road in Ocala National Forest,Class A,2004-06-15 12:00:00,29.43465,-81.80878,6,2004,Florida
2175,8857,"Report 8857: Mother and son endure frightening road encounter with hairy, ""man-like"" being.",Class A,2004-06-15 12:00:00,30.10305,-94.82,6,2004,Texas
2176,12290,Report 12290: Motorists have early morning sighting near Enterprise,Class A,2004-06-15 12:00:00,32.1806,-88.864,6,2004,Mississippi
2177,10509,Report 10509: Large animal seen crouching near Baker Lake,Class A,2004-06-15 12:00:00,43.74251,-121.6009,6,2004,Oregon
2178,25913,Report 25913: Two men see a 7' tall biped in their headlights while driving near Caroga Lake,Class B,2004-06-16 12:00:00,43.13206,-74.47383,6,2004,New York
2179,8502,Report 8502: New driver frightened into screaming as he passes huge creature walking along road,Class A,2004-06-16 12:00:00,45.1097,-92.4573,6,2004,Wisconsin
2180,9317,"Report 9317: Driver on Alcan Highway has noon, road encounter near Alaska-Canada border",Class A,2004-06-18 12:00:00,62.9375,-141.5667,6,2004,Alaska
2181,15416,Report 15416: Possible vocalizations heard by campers near Lowman,Class B,2004-06-19 12:00:00,44.14555,-115.3106,6,2004,Idaho
2182,51317,Report 51317: Motorist has dusk sighting on Hwy. 41 outside Peshtigo,Class A,2004-06-20 12:00:00,45.15,-87.6779,6,2004,Michigan
2183,9042,"Report 9042: A woman has close sighting through living room window, very near the Zaleski State Forest",Class B,2004-06-20 12:00:00,39.24523,-82.27037,6,2004,Ohio
2184,8888,Report 8888: Night time calls and footprints witnessed by several people northeast of Colton off Highway 211,Class B,2004-06-20 12:00:00,45.1867,-122.3803,6,2004,Oregon
2185,8896,"Report 8896: At dusk, swimmers hear vocalizations and whistles near Lake Oroville",Class B,2004-06-21 12:00:00,39.53722,-121.4822,6,2004,California
